INFO  2016-03-20 14:55:23,058  5364ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerJobQueue.Dequeue(String[] queues, CancellationToken cancellationToken)
   at Hangfire.SqlServer.SqlServerConnection.FetchNextJob(String[] queues, CancellationToken cancellationToken)
   at Hangfire.Server.Worker.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
DEBUG 2016-03-26 15:39:03,518 60753ms DelayedJobScheduler    ateAndExecuteVoid3 - Error occurred during execution of 'DelayedJobScheduler' process. Execution will be retried (attempt 1 of 2147483647) in 00:00:00 seconds.
System.Data.SqlClient.SqlException (0x80131904): A connection was successfully established with the server, but then an error occurred during the pre-login handshake. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerDistributedLock..ctor(SqlServerStorage storage, String resource, TimeSpan timeout)
   at Hangfire.SqlServer.SqlServerConnection.AcquireDistributedLock(String resource, TimeSpan timeout)
   at Hangfire.Server.DelayedJobScheduler.EnqueueNextScheduledJob(BackgroundProcessContext context)
   at Hangfire.Server.DelayedJobScheduler.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
DEBUG 2016-03-26 15:39:03,517 60753ms Worker                 LogException       - Error occurred during execution of 'Worker #7de37a1f' process. Execution will be retried (attempt 1 of 2147483647) in 00:00:01 seconds.
System.Data.SqlClient.SqlException (0x80131904): A connection was successfully established with the server, but then an error occurred during the pre-login handshake. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerJobQueue.Dequeue(String[] queues, CancellationToken cancellationToken)
   at Hangfire.SqlServer.SqlServerConnection.FetchNextJob(String[] queues, CancellationToken cancellationToken)
   at Hangfire.Server.Worker.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
DEBUG 2016-03-26 15:39:03,515 60750ms Worker                 LogException       - Error occurred during execution of 'Worker #17d366db' process. Execution will be retried (attempt 1 of 2147483647) in 00:00:00 seconds.
System.Data.SqlClient.SqlException (0x80131904): A connection was successfully established with the server, but then an error occurred during the pre-login handshake. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerJobQueue.Dequeue(String[] queues, CancellationToken cancellationToken)
   at Hangfire.SqlServer.SqlServerConnection.FetchNextJob(String[] queues, CancellationToken cancellationToken)
   at Hangfire.Server.Worker.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
DEBUG 2016-03-26 15:39:03,517 60753ms Worker                 LogException       - Error occurred during execution of 'Worker #bd25510b' process. Execution will be retried (attempt 1 of 2147483647) in 00:00:01 seconds.
System.Data.SqlClient.SqlException (0x80131904): A connection was successfully established with the server, but then an error occurred during the pre-login handshake. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerJobQueue.Dequeue(String[] queues, CancellationToken cancellationToken)
   at Hangfire.SqlServer.SqlServerConnection.FetchNextJob(String[] queues, CancellationToken cancellationToken)
   at Hangfire.Server.Worker.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
DEBUG 2016-03-26 15:39:03,515 60751ms Worker                 LogException       - Error occurred during execution of 'Worker #88fd4a7a' process. Execution will be retried (attempt 1 of 2147483647) in 00:00:01 seconds.
System.Data.SqlClient.SqlException (0x80131904): A connection was successfully established with the server, but then an error occurred during the pre-login handshake. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerJobQueue.Dequeue(String[] queues, CancellationToken cancellationToken)
   at Hangfire.SqlServer.SqlServerConnection.FetchNextJob(String[] queues, CancellationToken cancellationToken)
   at Hangfire.Server.Worker.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
INFO  2016-03-26 15:39:03,710 60946ms DelayedJobScheduler    ateAndExecuteVoid3 - Error occurred during execution of 'DelayedJobScheduler' process. Execution will be retried (attempt 2 of 2147483647) in 00:00:04 seconds.
System.Data.SqlClient.SqlException (0x80131904): A connection was successfully established with the server, but then an error occurred during the pre-login handshake. (provider: TCP Provider, error: 0 - An existing connection was forcibly closed by the remote host.) ---> System.ComponentModel.Win32Exception (0x80004005): An existing connection was forcibly closed by the remote host
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, UInt32 waitForMultipleObjectsTimeout, Boolean allowCreate, Boolean onlyOneCheckConnection, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionPool.TryGetConnection(DbConnection owningObject, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionFactory.TryGetConnection(DbConnection owningConnection, TaskCompletionSource`1 retry, DbConnectionOptions userOptions, DbConnectionInternal oldConnection, DbConnectionInternal& connection)
   at System.Data.ProviderBase.DbConnectionInternal.TryOpenConnectionInternal(DbConnection outerConnection, DbConnectionFactory connectionFactory, TaskCompletionSource`1 retry, DbConnectionOptions userOptions)
   at System.Data.SqlClient.SqlConnection.TryOpenInner(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.TryOpen(TaskCompletionSource`1 retry)
   at System.Data.SqlClient.SqlConnection.Open()
   at Hangfire.SqlServer.SqlServerStorage.CreateAndOpenConnection()
   at Hangfire.SqlServer.SqlServerStorage.UseConnection[T](Func`2 func)
   at Hangfire.Server.DelayedJobScheduler.EnqueueNextScheduledJob(BackgroundProcessContext context)
   at Hangfire.Server.DelayedJobScheduler.Execute(BackgroundProcessContext context)
   at Hangfire.Server.AutomaticRetryProcess.Execute(BackgroundProcessContext context)
ClientConnectionId:cf19d57f-d5ba-4a9a-a93f-4e198e95d349
Error Number:10054,State:0,Class:20
INFO  2016-03-26 15:42:12,013  1509ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-26 15:42:12,461  1956ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-26 15:42:12,492  1988ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-26 15:42:12,499  1994ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-26 15:42:12,499  1995ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-26 15:42:12,499  1995ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-26 15:42:12,501  1996ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-26 15:42:12,501  1996ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-26 15:42:12,501  1996ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-26 15:42:12,501  1996ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-26 15:42:12,502  1997ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-26 15:42:12,529  2024ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-26 15:42:12,932  2427ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-26 15:42:12,934  2429ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-26 15:42:12,966  2461ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-26 15:42:12,966  2462ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-26 15:42:12,971  2467ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-26 15:42:12,971  2467ms Worker                 Log                - Background process 'Worker #5b27b1e5' started.
DEBUG 2016-03-26 15:42:12,972  2468ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-26 15:42:12,977  2473ms Worker                 Log                - Background process 'Worker #bae057aa' started.
DEBUG 2016-03-26 15:42:13,003  2498ms Worker                 Log                - Background process 'Worker #627a9ee6' started.
DEBUG 2016-03-26 15:42:13,009  2505ms Worker                 Log                - Background process 'Worker #817d3a6b' started.
DEBUG 2016-03-26 15:42:13,032  2528ms Worker                 Log                - Background process 'Worker #b152f977' started.
DEBUG 2016-03-26 15:42:13,035  2531ms Worker                 Log                - Background process 'Worker #939bb57b' started.
DEBUG 2016-03-26 15:42:13,040  2535ms Worker                 Log                - Background process 'Worker #7133d810' started.
DEBUG 2016-03-26 15:42:13,042  2538ms Worker                 Log                - Background process 'Worker #047d873a' started.
DEBUG 2016-03-26 15:42:13,047  2542ms Worker                 Log                - Background process 'Worker #99e6124c' started.
DEBUG 2016-03-26 15:42:13,095  2590ms Worker                 Log                - Background process 'Worker #0b61cb4f' started.
DEBUG 2016-03-26 15:42:13,100  2595ms Worker                 Log                - Background process 'Worker #1d44263d' started.
DEBUG 2016-03-26 15:42:13,115  2610ms Worker                 Log                - Background process 'Worker #90cf00ee' started.
DEBUG 2016-03-26 15:42:13,123  2618ms Worker                 Log                - Background process 'Worker #5be26a41' started.
DEBUG 2016-03-26 15:42:13,126  2622ms Worker                 Log                - Background process 'Worker #b3989bfc' started.
DEBUG 2016-03-26 15:42:13,129  2624ms Worker                 Log                - Background process 'Worker #03068647' started.
DEBUG 2016-03-26 15:42:13,134  2629ms Worker                 Log                - Background process 'Worker #b9174cd9' started.
DEBUG 2016-03-26 15:42:13,137  2632ms Worker                 Log                - Background process 'Worker #ce8513f2' started.
DEBUG 2016-03-26 15:42:13,141  2636ms Worker                 Log                - Background process 'Worker #ca980a4b' started.
DEBUG 2016-03-26 15:42:13,144  2639ms Worker                 Log                - Background process 'Worker #bbad7a61' started.
DEBUG 2016-03-26 15:42:13,148  2643ms Worker                 Log                - Background process 'Worker #818fd075' started.
DEBUG 2016-03-26 15:42:13,152  2647ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-26 15:42:13,155  2651ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-26 15:42:13,324  2820ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
INFO  2016-03-26 15:42:13,523  3019ms ServerWatchdog         Log                - 1 servers were removed due to timeout
DEBUG 2016-03-26 15:42:13,609  3105ms ExpirationManager      Log                - Removing outdated records from table 'List'...
DEBUG 2016-03-26 15:42:13,983  3479ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-26 15:42:15,039  4534ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
DEBUG 2016-03-26 15:47:13,403 302898ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
INFO  2016-03-26 15:47:13,692 303187ms ServerWatchdog         Log                - 1 servers were removed due to timeout
DEBUG 2016-03-26 15:52:13,548 603044ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-26 15:57:13,621 903116ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
INFO  2016-03-26 16:09:28,960  1574ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-26 16:09:29,724  2337ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-26 16:09:29,748  2362ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-26 16:09:29,753  2367ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-26 16:09:29,754  2368ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-26 16:09:29,754  2368ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-26 16:09:29,755  2369ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-26 16:09:29,755  2369ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-26 16:09:29,755  2369ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-26 16:09:29,755  2369ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-26 16:09:29,755  2369ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-26 16:09:29,779  2393ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-26 16:09:30,160  2774ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-26 16:09:30,183  2797ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-26 16:09:30,188  2801ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-26 16:09:30,191  2804ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-26 16:09:30,196  2809ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-26 16:09:30,196  2810ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-26 16:09:30,200  2813ms Worker                 Log                - Background process 'Worker #4dc48f54' started.
DEBUG 2016-03-26 16:09:30,201  2814ms Worker                 Log                - Background process 'Worker #a16edadd' started.
DEBUG 2016-03-26 16:09:30,228  2842ms Worker                 Log                - Background process 'Worker #288bc3b8' started.
DEBUG 2016-03-26 16:09:30,229  2843ms Worker                 Log                - Background process 'Worker #93785244' started.
DEBUG 2016-03-26 16:09:30,233  2847ms Worker                 Log                - Background process 'Worker #1129843b' started.
DEBUG 2016-03-26 16:09:30,237  2851ms Worker                 Log                - Background process 'Worker #8b166960' started.
DEBUG 2016-03-26 16:09:30,239  2853ms Worker                 Log                - Background process 'Worker #c465666c' started.
DEBUG 2016-03-26 16:09:30,242  2856ms Worker                 Log                - Background process 'Worker #5ce1aa52' started.
DEBUG 2016-03-26 16:09:30,246  2860ms Worker                 Log                - Background process 'Worker #58e471e8' started.
DEBUG 2016-03-26 16:09:30,249  2863ms Worker                 Log                - Background process 'Worker #d1494731' started.
DEBUG 2016-03-26 16:09:30,252  2866ms Worker                 Log                - Background process 'Worker #ff0372e0' started.
DEBUG 2016-03-26 16:09:30,256  2870ms Worker                 Log                - Background process 'Worker #a1cd22ad' started.
DEBUG 2016-03-26 16:09:30,259  2873ms Worker                 Log                - Background process 'Worker #2502350f' started.
DEBUG 2016-03-26 16:09:30,263  2876ms Worker                 Log                - Background process 'Worker #f93b3eca' started.
DEBUG 2016-03-26 16:09:30,266  2880ms Worker                 Log                - Background process 'Worker #d2b37fbc' started.
DEBUG 2016-03-26 16:09:30,274  2887ms Worker                 Log                - Background process 'Worker #a999e2fb' started.
DEBUG 2016-03-26 16:09:30,276  2890ms Worker                 Log                - Background process 'Worker #0234f87e' started.
DEBUG 2016-03-26 16:09:30,283  2896ms Worker                 Log                - Background process 'Worker #941f093c' started.
DEBUG 2016-03-26 16:09:30,285  2898ms Worker                 Log                - Background process 'Worker #f7f84db0' started.
DEBUG 2016-03-26 16:09:30,312  2925ms Worker                 Log                - Background process 'Worker #2a9bd16a' started.
DEBUG 2016-03-26 16:09:30,313  2926ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-26 16:09:30,317  2930ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-26 16:09:30,549  3163ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
INFO  2016-03-26 16:09:30,691  3305ms ServerWatchdog         Log                - 1 servers were removed due to timeout
DEBUG 2016-03-26 16:09:30,905  3519ms ExpirationManager      Log                - Removing outdated records from table 'List'...
DEBUG 2016-03-26 16:09:33,784  6398ms ExpirationManager      Log                - Removing outdated records from table 'Set'...
DEBUG 2016-03-26 16:09:34,859  7472ms ExpirationManager      Log                - Removing outdated records from table 'Hash'...
INFO  2016-03-28 16:52:51,203  3438ms SqlServerStorage       ateAndExecuteVoid2 - Start installing Hangfire SQL objects...
INFO  2016-03-28 16:52:52,110  4344ms SqlServerStorage       Log                - Hangfire SQL objects installed.
INFO  2016-03-28 16:52:52,287  4521ms BackgroundJobServer    Log                - Starting Hangfire Server
INFO  2016-03-28 16:52:52,298  4532ms BackgroundJobServer    Log                - Using job storage: 'SQL Server: tcp:oo0nio5ygm.database.windows.net,1433@TimeSheet'.
INFO  2016-03-28 16:52:52,299  4533ms BackgroundJobServer    Log                - Using the following options for SQL Server job storage:
INFO  2016-03-28 16:52:52,300  4534ms BackgroundJobServer    Log                -     Queue poll interval: 00:00:15.
INFO  2016-03-28 16:52:52,300  4534ms BackgroundJobServer    Log                - Using the following options for Hangfire Server:
INFO  2016-03-28 16:52:52,301  4535ms BackgroundJobServer    Log                -     Worker count: 20.
INFO  2016-03-28 16:52:52,301  4535ms BackgroundJobServer    Log                -     Listening queues: 'default'.
INFO  2016-03-28 16:52:52,302  4536ms BackgroundJobServer    Log                -     Shutdown timeout: 00:00:15.
INFO  2016-03-28 16:52:52,303  4537ms BackgroundJobServer    Log                -     Schedule polling interval: 00:00:15.
DEBUG 2016-03-28 16:52:52,494  4728ms groundProcessingServer ateAndExecuteVoid2 - Background process 'BackgroundProcessingServer' started.
DEBUG 2016-03-28 16:52:53,089  5323ms ServerHeartbeat        Log                - Background process 'ServerHeartbeat' started.
DEBUG 2016-03-28 16:52:53,110  5345ms ServerWatchdog         Log                - Background process 'ServerWatchdog' started.
DEBUG 2016-03-28 16:52:53,138  5372ms ExpirationManager      Log                - Background process 'Hangfire.SqlServer.ExpirationManager' started.
DEBUG 2016-03-28 16:52:53,147  5382ms CountersAggregator     Log                - Background process 'Hangfire.SqlServer.CountersAggregator' started.
DEBUG 2016-03-28 16:52:53,147  5382ms ExpirationManager      Log                - Removing outdated records from table 'AggregatedCounter'...
DEBUG 2016-03-28 16:52:53,152  5387ms Worker                 Log                - Background process 'Worker #1a0dbb7b' started.
DEBUG 2016-03-28 16:52:53,155  5389ms CountersAggregator     Log                - Aggregating records in 'Counter' table...
DEBUG 2016-03-28 16:52:53,156  5391ms Worker                 Log                - Background process 'Worker #59ae3d8c' started.
DEBUG 2016-03-28 16:52:53,181  5415ms Worker                 Log                - Background process 'Worker #07a6bdb0' started.
DEBUG 2016-03-28 16:52:53,184  5418ms Worker                 Log                - Background process 'Worker #68029fdb' started.
DEBUG 2016-03-28 16:52:53,191  5425ms Worker                 Log                - Background process 'Worker #2c8622c6' started.
DEBUG 2016-03-28 16:52:53,214  5449ms Worker                 Log                - Background process 'Worker #4189008e' started.
DEBUG 2016-03-28 16:52:53,217  5451ms Worker                 Log                - Background process 'Worker #efb5a3ca' started.
DEBUG 2016-03-28 16:52:53,221  5455ms Worker                 Log                - Background process 'Worker #a33068f6' started.
DEBUG 2016-03-28 16:52:53,225  5459ms Worker                 Log                - Background process 'Worker #48932b50' started.
DEBUG 2016-03-28 16:52:53,229  5463ms Worker                 Log                - Background process 'Worker #3123948a' started.
DEBUG 2016-03-28 16:52:53,233  5467ms Worker                 Log                - Background process 'Worker #07ac57c6' started.
DEBUG 2016-03-28 16:52:53,235  5470ms Worker                 Log                - Background process 'Worker #d554d0bc' started.
DEBUG 2016-03-28 16:52:53,240  5475ms Worker                 Log                - Background process 'Worker #44788d5b' started.
DEBUG 2016-03-28 16:52:53,244  5478ms Worker                 Log                - Background process 'Worker #0efe8dfc' started.
DEBUG 2016-03-28 16:52:53,249  5483ms Worker                 Log                - Background process 'Worker #19d41817' started.
DEBUG 2016-03-28 16:52:53,274  5508ms Worker                 Log                - Background process 'Worker #88436afd' started.
DEBUG 2016-03-28 16:52:53,279  5513ms Worker                 Log                - Background process 'Worker #0112ee06' started.
DEBUG 2016-03-28 16:52:53,284  5519ms Worker                 Log                - Background process 'Worker #985e0cb1' started.
DEBUG 2016-03-28 16:52:53,288  5523ms Worker                 Log                - Background process 'Worker #b29ec2d6' started.
DEBUG 2016-03-28 16:52:53,295  5529ms Worker                 Log                - Background process 'Worker #acd3e538' started.
DEBUG 2016-03-28 16:52:53,321  5556ms DelayedJobScheduler    Log                - Background process 'DelayedJobScheduler' started.
DEBUG 2016-03-28 16:52:53,346  5581ms RecurringJobScheduler  Log                - Background process 'RecurringJobScheduler' started.
DEBUG 2016-03-28 16:52:53,736  5970ms ExpirationManager      Log                - Removing outdated records from table 'Job'...
INFO  2016-03-28 16:52:53,849  6083ms ServerWatchdog         Log                - 1 servers were removed due to timeout
